Kassenart;Quelle;Erstellungsdatum;Typ;Risikogruppe;Einheit;Wert
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG106;VT;3850
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG107;VT;628964
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG108;VT;6684638
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG109;VT;22180014
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG110;VT;42922245
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG111;VT;64564584
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG112;VT;77186142
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG113;VT;81464530
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG114;VT;86071658
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG115;VT;92530701
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG116;VT;98678376
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG117;VT;108248989
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG118;VT;125365932
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG119;VT;130683023
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG120;VT;141279954
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG121;VT;143518322
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG122;VT;143456991
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG123;VT;140880451
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG124;VT;140886524
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG125;VT;141524096
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG126;VT;144381794
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG127;VT;142561442
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG128;VT;141972683
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG129;VT;134249496
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG130;VT;130932671
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG131;VT;128253790
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG132;VT;123728545
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG133;VT;119070981
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG134;VT;119272543
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG135;VT;119128832
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG136;VT;128612883
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG137;VT;141118731
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG138;VT;145415063
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG139;VT;156101214
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG140;VT;162268318
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG141;VT;165998608
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG142;VT;169836643
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG143;VT;169359764
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG144;VT;171012202
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG145;VT;168128160
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG146;VT;160363974
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG147;VT;155447752
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG148;VT;145795569
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG149;VT;138412896
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG150;VT;127033199
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG151;VT;119614792
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG152;VT;110378267
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG153;VT;99000416
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG154;VT;85345893
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG155;VT;64888445
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG156;VT;32299355
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG157;VT;20243823
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG158;VT;2281172
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG159;VT;429649
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG160;VT;199121
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG161;VT;118342
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG162;VT;84864
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG163;VT;39723
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG164;VT;40494
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG165;VT;27621
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG166;VT;24357
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG167;VT;23881
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG168;VT;18295
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG169;VT;13468
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG170;VT;12107
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG171;VT;10338
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG172;VT;10097
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG173;VT;3432
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG174;VT;3771
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG175;VT;5626
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG176;VT;3110
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG177;VT;2912
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG178;VT;5117
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG179;VT;2876
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG180;VT;945
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG181;VT;2744
GKV;Grundlagenbescheid;20. Nov 17;KAGG;KAGG182;VT;4615
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG001;VT;6470794
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG002;VT;14169163
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG003;VT;5866380
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG004;VT;7304468
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG005;VT;4618523
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG006;VT;70277
GKV;Grundlagenbescheid;20. Nov 17;KEG;KEG007;VT;10253
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG001;VT;1096433
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG002;VT;196619
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG003;VT;223282
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG004;VT;240851
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG005;VT;284801
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG006;VT;295037
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG007;VT;298815
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG008;VT;352861
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG009;VT;381790
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG010;VT;468100
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG011;VT;545410
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG012;VT;633564
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG013;VT;732692
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG014;VT;862877
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG015;VT;932060
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG016;VT;1019532
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG017;VT;1116089
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG018;VT;1208093
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG019;VT;1302576
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG020;VT;1314663
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG021;VT;1359910
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG022;VT;1715457
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG023;VT;1768553
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG024;VT;1732805
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG025;VT;1810133
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG026;VT;1857047
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG027;VT;1528579
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG028;VT;1227196
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG029;VT;709682
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG030;VT;284520
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG031;VT;97470
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG032;VT;725139
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG033;VT;114319
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG034;VT;131465
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG035;VT;141684
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG036;VT;173041
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG037;VT;188904
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG038;VT;203411
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG039;VT;231761
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG040;VT;232500
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG041;VT;276083
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG042;VT;346911
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG043;VT;397475
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG044;VT;456263
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG045;VT;509123
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG046;VT;569117
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG047;VT;735493
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG048;VT;717580
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG049;VT;831139
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG050;VT;903210
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG051;VT;933800
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG052;VT;1094515
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG053;VT;1606901
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG054;VT;1821067
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG055;VT;1777234
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG056;VT;1881618
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG057;VT;1958082
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG058;VT;1776049
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG059;VT;1541982
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG060;VT;951148
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG061;VT;386399
GKV;Grundlagenbescheid;20. Nov 17;KEMG;KEMG062;VT;200616
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG001;VT;4939139
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG002;VT;47308756
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG003;VT;64772634
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG004;VT;49176654
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG005;VT;68782410
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG006;VT;62760950
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG007;VT;68577012
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG008;VT;71436189
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG009;VT;62360813
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG010;VT;76044930
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG011;VT;81931059
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG012;VT;69530404
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG013;VT;56313543
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG014;VT;45113869
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG015;VT;33416947
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG016;VT;37802756
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG017;VT;20625279
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG018;VT;9641365
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG019;VT;3721204
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG020;VT;869082
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG021;VT;5132888
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG022;VT;49575082
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG023;VT;68477397
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG024;VT;52383594
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG025;VT;75576066
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG026;VT;69440462
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG027;VT;73396683
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG028;VT;85663682
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG029;VT;78083334
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG030;VT;92827614
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG031;VT;96308760
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG032;VT;79520342
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG033;VT;60554216
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG034;VT;46922955
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG035;VT;33305291
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG036;VT;37609760
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG037;VT;19005072
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG038;VT;6988224
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG039;VT;1479061
IKK;Grundlagenbescheid;20. Nov 17;AGG;AGG040;VT;246839
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG001;VT;0
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG002;VT;66596
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG003;VT;158879
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG004;VT;159406
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG005;VT;160258
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG006;VT;94314
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG007;VT;134990
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG008;VT;190630
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG009;VT;201802
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG010;VT;256944
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG011;VT;257454
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG012;VT;234719
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG013;VT;231742
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG014;VT;315427
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG015;VT;302441
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG016;VT;306946
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG017;VT;191613
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG018;VT;78412
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG019;VT;16986
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG020;VT;4067
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG021;VT;0
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG022;VT;80067
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG023;VT;170140
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG024;VT;151259
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG025;VT;167966
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG026;VT;128642
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG027;VT;193495
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG028;VT;225248
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG029;VT;329364
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG030;VT;434687
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG031;VT;435247
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG032;VT;333267
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG033;VT;216739
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG034;VT;199235
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG035;VT;246419
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG036;VT;265300
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG037;VT;173777
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG038;VT;55117
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG039;VT;12520
IKK;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG040;VT;576
IKK;Grundlagenbescheid;20. Nov 17;EMG;EMG001;VT;3434865
IKK;Grundlagenbescheid;20. Nov 17;EMG;EMG002;VT;7159409
IKK;Grundlagenbescheid;20. Nov 17;EMG;EMG003;VT;10230070
IKK;Grundlagenbescheid;20. Nov 17;EMG;EMG004;VT;4089270
IKK;Grundlagenbescheid;20. Nov 17;EMG;EMG005;VT;9052949
IKK;Grundlagenbescheid;20. Nov 17;EMG;EMG006;VT;16288505
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG001;VT;1436624
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG002;VT;2665577
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG003;VT;100239
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG004;VT;71186
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG005;VT;953079
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG006;VT;174731
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG011;VT;3954677
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG012;VT;6266441
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG013;VT;13271540
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG015;VT;19883456
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG016;VT;19845184
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG017;VT;8272899
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG018;VT;294846
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG019;VT;98067856
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG020;VT;30819410
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG021;VT;638050
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG022;VT;1542297
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG023;VT;6595225
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG024;VT;13714462
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG025;VT;42944
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG026;VT;3718216
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG027;VT;3504771
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG028;VT;1565513
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG030;VT;157798
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG031;VT;2948346
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG032;VT;104737
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG033;VT;6499593
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG034;VT;292172
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG035;VT;61382
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG036;VT;17189
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG037;VT;1596194
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG038;VT;3629
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG039;VT;27426798
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG040;VT;22104307
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG041;VT;1752921
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG042;VT;2235016
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG043;VT;202540
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG044;VT;611043
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG045;VT;212471
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG046;VT;14572885
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG047;VT;756738
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG048;VT;81269
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG049;VT;898593
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG050;VT;4454690
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG051;VT;7116177
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG052;VT;18068833
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG053;VT;9805440
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG054;VT;6715770
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG055;VT;1996353
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG056;VT;3646135
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG057;VT;52987846
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG058;VT;92730376
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG060;VT;2234569
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG061;VT;1622469
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG062;VT;3813612
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG063;VT;902745
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG065;VT;6829550
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG071;VT;25011468
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG072;VT;2670958
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG073;VT;2872583
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG074;VT;19347806
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG075;VT;1685627
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG077;VT;1260088
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG078;VT;5468186
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG079;VT;904447
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG080;VT;46624020
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG081;VT;5649764
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG083;VT;29410148
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG084;VT;56112794
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG086;VT;39784069
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG087;VT;25291
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG088;VT;1268354
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG091;VT;252088157
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG092;VT;42132448
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG095;VT;758792
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG096;VT;3932332
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG098;VT;890517
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG099;VT;1753103
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG100;VT;8230001
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG101;VT;1911100
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG103;VT;12587350
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG104;VT;1018324
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG105;VT;15510151
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG106;VT;17708818
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG108;VT;1069808
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG110;VT;9162549
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG111;VT;639313
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG113;VT;11713786
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG114;VT;457132
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG115;VT;13886766
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG117;VT;2090822
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG130;VT;1649882
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG131;VT;35370816
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG132;VT;5064416
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG133;VT;6259715
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG134;VT;4256148
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG136;VT;3049120
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG138;VT;520677
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG144;VT;771938
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG146;VT;26353116
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG147;VT;772608
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG149;VT;4162660
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG152;VT;34727190
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG153;VT;1841535
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG155;VT;60564
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG156;VT;5074736
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG157;VT;8838994
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG158;VT;11813
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG159;VT;1708504
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG160;VT;276535
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG162;VT;480753
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG164;VT;2283873
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG165;VT;1825167
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG166;VT;4329708
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG169;VT;57580
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG170;VT;55945
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG172;VT;23545
IKK;Grundlagenbescheid;20. Nov 17;HMG;HMG173;VT;18849
